EPARegion,SNC,SDWDateLastFeaEPA,SDWDateLastFea,SignificantDeficiencyCount,DfrUrl,PrimarySourceDesc,SDWAContaminants,SDWDateLastVisit,PWSTypeCode,CountiesServed,SDWDateLastIeaEPA,SiteVisits5yrInspections,Ifea,StateCode,SDWDateLastIeaSt,GwSwCode,IndianCountry,ZipCodesServed,LeadAndCopperViol,FIPSCodes,SDWDateLastVisitEPA,Viopaccr,Vioremain,MaxScore,QtrsWithVio,VioFlag,RulesVio,PWSTypeDesc,SDWDateLastVisitLocal,Viortcfea,CitiesServed,Sansurvey5yr,PbViol,Viofeanot,CuAle,PopulationServedCount,Rc350Viol,MrFlag,SDWAContaminantsInViol3yr,OwnerDesc,PbAle,SDWDateLastFeaSt,OwnerTypeCode,PWSId,PWSActivityDesc,HealthFlag,PWSName,SeriousViolator,SiteVisits5yrAll,SDWA3yrComplQtrsHistory,PrimarySourceCode,TRIbalFlag,RulesVio3yr,QtrsWithSNC,PWSActivityCode,FeaFlag,CurrVioFlag,Viortcnofea,CuViol,OtherFlag,IeaFlag,NewVioFlg,SNCFlag,SDWAContaminantsInCurViol,SDWDateLastIea,Insp5yrFlag,PnFlag,Feas,SDWDateLastVisitState,SiteVisits5yrOther
06,In Violation,,,5,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=062001458,Ground water,"1005=Arsenic; 1038=Nitrate-Nitrite; 2005=Endrin; 2010=BHC-GAMMA; 2015=Methoxychlor; 2020=Toxaphene; 2031=Dalapon; 2032=Diquat; 2033=Endothall; 2034=Glyphosate; 2035=Di(2-ethylhexyl) adipate; 2036=OXAMYL; 2037=Simazine; 2039=Di(2-ethylhexyl) phthalate; 2040=Picloram; 2041=Dinoseb; 2042=Hexachlorocyclopentadiene; 2046=Carbofuran; 2050=Atrazine; 2051=LASSO; 2065=Heptachlor; 2067=Heptachlor epoxide; 2105=2,4-D; 2110=2,4,5-TP; 2274=HEXACHLOROBENZENE; 2306=Benzo(a)pyrene; 2326=Pentachlorophenol; 2456=Total Haloacetic Acids (HAA5); 2931=1,2-DIBROMO-3-CHLOROPROPANE; 2946=ETHYLENE DIBROMIDE; 2950=TTHM; 2959=Chlordane; 3100=Coliform (TCR); 7500=Public Notice; 8000=Revised Total Coliform Rule",10/26/2016,NTNCWS,,09/06/2017,,13,OK,,GW,Y,,,40,10/26/2016,16,3,1,12,1,3,Non-Transient non-community system,,,,1,,,,775,,Yes,"2005=Endrin; 2010=BHC-GAMMA; 2015=Methoxychlor; 2020=Toxaphene; 2031=Dalapon; 2032=Diquat; 2033=Endothall; 2034=Glyphosate; 2035=Di(2-ethylhexyl) adipate; 2036=OXAMYL; 2037=Simazine; 2039=Di(2-ethylhexyl) phthalate; 2040=Picloram; 2041=Dinoseb; 2042=Hexachlorocyclopentadiene; 2046=Carbofuran; 2050=Atrazine; 2051=LASSO; 2065=Heptachlor; 2067=Heptachlor epoxide; 2105=2,4-D; 2110=2,4,5-TP; 2274=HEXACHLOROBENZENE; 2306=Benzo(a)pyrene; 2326=Pentachlorophenol; 2931=1,2-DIBROMO-3-CHLOROPROPANE; 2946=ETHYLENE DIBROMIDE; 2959=Chlordane; 3100=Coliform (TCR); 7500=Public Notice; 8000=Revised Total Coliform Rule",Native American,,,N,062001458,Active,No,ABSENTEE SHAWNEE LITTLE AXE SOUTH CASINO,No,1,VVVVVVVVVVVVU,GW,0,4,0,A,0,1,13,,Yes,1,No,0,7500=Public Notice,09/06/2017,1,Yes,,,1
06,No Violation,,,3,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=062001459,Ground water,,06/28/2018,TNCWS,,,,,OK,,GW,Y,,,40,06/28/2018,0,0,1,0,0,0,Transient non-community system,,,,1,,,,155,,No,,Native American,,,N,062001459,Active,No,ABSENTEE SHAWNEE TRIBAL YOUTH CAMP,No,1,____________U,GW,0,0,0,A,0,0,,,No,0,No,0,,,1,No,,,1
06,Serious Violator,,,2,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=063501001,Ground water,"0700=Groundwater Rule; 1005=Arsenic; 1010=Barium; 1015=Cadmium; 1020=Chromium; 1024=CYANIDE; 1025=Fluoride; 1035=Mercury; 1036=Nickel; 1038=Nitrate-Nitrite; 1045=Selenium; 1074=Antimony, Total; 1075=Beryllium, Total; 1085=Thallium, Total; 2456=Total Haloacetic Acids (HAA5); 2950=TTHM; 4000=Gross Alpha, Excl. Radon and U; 4006=Combined Uranium; 4010=Combined Radium (-226 and -228); 8000=Revised Total Coliform Rule",10/11/2016,CWS,,10/25/2018,,9,NM,,GW,Y,,,35,10/11/2016,25,20,1,12,1,7,Community water system,,,,1,,,,2374,,Yes,"0700=Groundwater Rule; 1005=Arsenic; 1010=Barium; 1015=Cadmium; 1020=Chromium; 1024=CYANIDE; 1025=Fluoride; 1035=Mercury; 1036=Nickel; 1038=Nitrate-Nitrite; 1045=Selenium; 1074=Antimony, Total; 1075=Beryllium, Total; 1085=Thallium, Total; 4000=Gross Alpha, Excl. Radon and U; 4006=Combined Uranium; 4010=Combined Radium (-226 and -228); 8000=Revised Total Coliform Rule",Native American,,,N,063501001,Active,Yes,ACOMA MAIN,Yes,1,VVVVVVVVVSSSU,GW,1,7,3,A,0,1,5,,No,1,No,1,"0700=Groundwater Rule; 1005=Arsenic; 1010=Barium; 1015=Cadmium; 1020=Chromium; 1024=CYANIDE; 1025=Fluoride; 1035=Mercury; 1036=Nickel; 1038=Nitrate-Nitrite; 1045=Selenium; 1074=Antimony, Total; 1075=Beryllium, Total; 1085=Thallium, Total; 4000=Gross Alpha, Excl. Radon and U",10/25/2018,1,No,,,1
06,In Violation,,,1,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=063504107,Ground water,0700=Groundwater Rule,11/21/2016,NTNCWS,,05/02/2018,,3,NM,,GW,Y,,,35,11/21/2016,5,5,1,5,1,1,Non-Transient non-community system,,,,1,,,,1950,,No,0700=Groundwater Rule,Native American,,,N,063504107,Active,Yes,ACOMA SKY CITY CASINO,No,1,_______VVVVVU,GW,1,1,0,A,0,1,,,No,1,No,0,0700=Groundwater Rule,05/02/2018,1,No,,,1
06,In Violation,,,2,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=063503107,Ground water,0700=Groundwater Rule,11/21/2016,NTNCWS,,05/01/2018,,4,NM,,GW,Y,,,35,11/21/2016,5,5,1,5,1,1,Non-Transient non-community system,,,,1,,,,1612,,No,0700=Groundwater Rule,Native American,,,N,063503107,Active,Yes,ACOMA SKY CITY CULTURAL CENTER,No,1,_______VVVVVU,GW,1,1,0,A,0,1,,,No,1,No,0,0700=Groundwater Rule,05/01/2018,1,No,,,1
06,In Violation,,,1,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=063506107,Ground water,0700=Groundwater Rule,11/26/2016,TNCWS,,05/02/2018,,3,NM,,GW,Y,,,35,11/26/2016,5,5,1,5,1,1,Transient non-community system,,,,1,,,,508,,No,0700=Groundwater Rule,Native American,,,N,063506107,Active,Yes,ACOMA SKY CITY TRAVEL CENTER EXPRESS,No,1,_______VVVVVU,GW,1,1,0,A,0,1,,,No,1,No,0,0700=Groundwater Rule,05/02/2018,1,No,,,1
06,No Violation,,,5,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=061870043,Ground water,,02/24/2016,CWS,,05/28/2013,,,TX,,GW,Y,,,48,02/24/2016,0,0,1,0,0,0,Community water system,,,,1,,,,991,,No,,Native American,,,N,061870043,Active,No,ALABAMA COUSHATTA #1 (EASTSIDE),No,1,____________U,GW,1,0,0,A,0,0,,,No,0,No,0,,05/28/2013,1,No,,,1
06,No Violation,,,4,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=061870124,Ground water,,02/25/2016,CWS,,05/28/2013,,,TX,,GW,Y,,,48,02/25/2016,0,0,1,0,0,0,Community water system,,,,1,,,,329,,No,,Native American,,,N,061870124,Active,No,ALABAMA COUSHATTA #2 (WESTSIDE),No,1,____________U,GW,1,0,0,A,0,0,,,No,0,No,0,,05/28/2013,1,No,,,1
06,In Violation,07/11/2011,07/11/2011,4,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=062002156,Groundwater under influence of surface water,0200=Surface Water Treatment Rule; 0300=Interim Enhanced Surfsce Water Treatment Rule; 0800=Long Term 2 Enhanced Surface Water Treatment Rule; 2456=Total Haloacetic Acids (HAA5); 2950=TTHM,03/24/2016,CWS,,05/11/2018,,12,OK,,SW,Y,,,40,03/24/2016,46,1,1,8,1,1,Community water system,,5,,1,,,,487,,Yes,0200=Surface Water Treatment Rule; 0300=Interim Enhanced Surfsce Water Treatment Rule; 0800=Long Term 2 Enhanced Surface Water Treatment Rule; 2456=Total Haloacetic Acids (HAA5); 2950=TTHM,Native American,,,N,062002156,Active,No,CHEROKEE KENWOOD WATER DISTRICT,No,1,_VV__V_VSVVVU,GU,1,4,1,A,0,1,40,,No,1,No,0,,05/11/2018,1,No,,,1
06,No Violation,,,8,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=062000905,Ground water,2456=Total Haloacetic Acids (HAA5); 2950=TTHM,08/29/2017,CWS,,03/25/2014,,3,OK,,GW,Y,,,40,08/29/2017,0,0,1,0,0,0,Community water system,,,,2,,,,2900,,No,,Native American,,,N,062000905,Active,No,CHEYENNE-ARAPAHO CONCHO,No,2,____________U,GW,0,0,0,A,0,0,,,No,1,No,0,,03/25/2014,1,No,,,2
