EPARegion,SNC,SDWDateLastFeaEPA,SDWDateLastFea,SignificantDeficiencyCount,DfrUrl,PrimarySourceDesc,SDWAContaminants,SDWDateLastVisit,PWSTypeCode,CountiesServed,SDWDateLastIeaEPA,SiteVisits5yrInspections,Ifea,StateCode,SDWDateLastIeaSt,GwSwCode,IndianCountry,ZipCodesServed,LeadAndCopperViol,FIPSCodes,SDWDateLastVisitEPA,Viopaccr,Vioremain,MaxScore,QtrsWithVio,VioFlag,RulesVio,PWSTypeDesc,SDWDateLastVisitLocal,Viortcfea,CitiesServed,Sansurvey5yr,PbViol,Viofeanot,CuAle,PopulationServedCount,Rc350Viol,MrFlag,SDWAContaminantsInViol3yr,OwnerDesc,PbAle,SDWDateLastFeaSt,OwnerTypeCode,PWSId,PWSActivityDesc,HealthFlag,PWSName,SeriousViolator,SiteVisits5yrAll,SDWA3yrComplQtrsHistory,PrimarySourceCode,TRIbalFlag,RulesVio3yr,QtrsWithSNC,PWSActivityCode,FeaFlag,CurrVioFlag,Viortcnofea,CuViol,OtherFlag,IeaFlag,NewVioFlg,SNCFlag,SDWAContaminantsInCurViol,SDWDateLastIea,Insp5yrFlag,PnFlag,Feas,SDWDateLastVisitState,SiteVisits5yrOther
09,No Violation,,,1,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=090600193,Ground water,,09/19/2018,TNCWS,,,,,CA,,GW,Y,,,06,,0,0,1,0,0,0,Transient non-community system,,,,1,,,,320,,No,,Native American,,,N,090600193,Active,No,Aha Quin,No,11,_____________,GW,1,0,0,A,0,0,,,No,0,No,0,,,1,No,,09/19/2018,11
09,Serious Violator,,,1,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=090400094,Ground water,1040=Nitrate; 5000=Lead and Copper Rule,09/26/2017,NTNCWS,,,,,AZ,,GW,Y,,,04,,40,30,1,8,1,1,Non-Transient non-community system,,,,1,,,,81,,No,1040=Nitrate,Native American,,,N,090400094,Active,Yes,Ak Chin Santa Cruz Commerce Center,Yes,3,___VVVV__VSSV,GW,1,1,2,A,0,1,10,,No,0,No,1,1040=Nitrate,,1,No,,09/26/2017,3
09,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=090400090,Surface water,4006=Combined Uranium; 4010=Combined Radium (-226 and -228),09/27/2018,CWS,,,,,AZ,,SW,Y,,,04,,0,0,1,0,0,0,Community water system,,,Ak Chin Village,2,,,,6883,,No,,Native American,,,N,090400090,Active,No,Ak Chin Village,No,6,_____________,SW,1,0,0,A,0,0,,,No,0,No,0,,,1,No,,09/27/2018,6
09,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=090400098,Ground water,,06/11/2018,NTNCWS,,,,,AZ,,GW,Y,,,04,,0,0,1,0,0,0,Non-Transient non-community system,,,,1,,,,270,,No,,Native American,,,N,090400098,Active,No,Ak-Chin Southern Dunes Golf Club,No,4,_____________,GW,1,0,0,A,0,0,,,No,0,No,0,,,1,No,,06/11/2018,4
09,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=090400378,Ground water,1040=Nitrate,12/12/2017,TNCWS,,,,,AZ,,GW,Y,,,04,,5,0,1,5,1,1,Transient non-community system,,,Fish Hatchery,1,,,,33,,No,1040=Nitrate,Federal government,,,F,090400378,Active,No,Alchesay Fish Hatchery,No,10,________VVVVV,GW,1,1,0,A,0,0,5,,No,0,No,0,1040=Nitrate,,1,No,,12/12/2017,10
09,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=090605115,Ground water,,11/20/2018,NTNCWS,,,,,CA,,GW,Y,,,06,,0,0,1,0,0,0,Non-Transient non-community system,,,,1,,,,220,,No,,Public/Private,,,M,090605115,Active,No,Alpine Clinic (SIHC),No,5,_____________,GW,1,0,0,A,0,0,,,No,0,No,0,,,1,No,,11/20/2018,5
09,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=090600601,Ground water,,05/17/2018,NTNCWS,,,,,CA,,GW,Y,,,06,,0,0,1,0,0,0,Non-Transient non-community system,,,Alturas,1,,,,464,,No,,Native American,,,N,090600601,Active,No,Alturas Desert Rose Casino,No,12,_____________,GW,1,0,0,A,0,0,,,No,0,No,0,,,1,No,,05/17/2018,12
09,In Violation,,,1,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=090400678,Surface water purchased,"1005=Arsenic; 1010=Barium; 1015=Cadmium; 1020=Chromium; 1024=CYANIDE; 1035=Mercury; 1040=Nitrate; 1045=Selenium; 1075=Beryllium, Total; 1085=Thallium, Total; 2063=2,3,7,8-TCDD; 3100=Coliform (TCR); 5000=Lead and Copper Rule",11/20/2018,NTNCWS,,,,,CA,,SW,Y,,,06,,18,6,1,12,1,1,Non-Transient non-community system,,,,1,,,,647,,Yes,"1075=Beryllium, Total; 1085=Thallium, Total",Federal government,,,F,090400678,Active,Yes,Andrade Border Station,No,2,VVVVV_VVVVVVV,SWP,1,2,0,A,0,1,12,,No,0,No,0,,,1,No,,11/20/2018,2
09,Serious Violator,,,3,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=090400685,Ground water,1040=Nitrate; 3100=Coliform (TCR); 7500=Public Notice; 8000=Revised Total Coliform Rule,09/19/2018,TNCWS,,,,,AZ,,GW,Y,,,04,,55,38,1,12,1,3,Transient non-community system,,,,1,,,,650,,Yes,1040=Nitrate; 7500=Public Notice; 8000=Revised Total Coliform Rule,Native American,,,N,090400685,Active,No,Apache Burger Travel Center,Yes,8,VVSSSSSSSSSSV,GW,1,4,10,A,0,1,17,,Yes,0,No,1,1040=Nitrate; 7500=Public Notice; 8000=Revised Total Coliform Rule,,1,Yes,,09/19/2018,8
09,No Violation,,,4,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=090400698,Ground water,"1005=Arsenic; 2005=Endrin; 2010=BHC-GAMMA; 2015=Methoxychlor; 2020=Toxaphene; 2031=Dalapon; 2032=Diquat; 2033=Endothall; 2034=Glyphosate; 2035=Di(2-ethylhexyl) adipate; 2036=OXAMYL; 2039=Di(2-ethylhexyl) phthalate; 2041=Dinoseb; 2042=Hexachlorocyclopentadiene; 2065=Heptachlor; 2067=Heptachlor epoxide; 2105=2,4-D; 2110=2,4,5-TP; 2274=HEXACHLOROBENZENE; 2306=Benzo(a)pyrene; 2326=Pentachlorophenol; 2378=1,2,4-Trichlorobenzene; 2380=cis-1,2-Dichloroethylene; 2383=Total Polychlorinated Biphenyls (PCB); 2931=1,2-DIBROMO-3-CHLOROPROPANE; 2955=Xylenes, Total; 2964=DICHLOROMETHANE; 2968=o-Dichlorobenzene; 2969=p-Dichlorobenzene; 2976=Vinyl chloride; 2977=1,1-Dichloroethylene; 2979=trans-1,2-Dichloroethylene; 2980=1,2-Dichloroethane; 2981=1,1,1-Trichloroethane; 2982=Carbon tetrachloride; 2983=1,2-Dichloropropane; 2984=Trichloroethylene; 2985=1,1,2-Trichloroethane; 2987=Tetrachloroethylene; 2989=CHLOROBENZENE; 2991=Toluene; 2992=Ethylbenzene; 2996=Styrene; 3100=Coliform (TCR)",08/06/2018,NTNCWS,,,,,AZ,,GW,Y,,,04,,1,0,1,1,1,0,Non-Transient non-community system,,,,1,,,,1475,,No,3100=Coliform (TCR),Native American,,,N,090400698,Active,No,Apache Gold Casino,No,10,V____________,GW,1,1,0,A,0,0,1,,No,0,No,0,,,1,No,,08/06/2018,10
