EPARegion,SNC,SDWDateLastFeaEPA,SDWDateLastFea,SignificantDeficiencyCount,DfrUrl,PrimarySourceDesc,SDWAContaminants,SDWDateLastVisit,PWSTypeCode,CountiesServed,SDWDateLastIeaEPA,SiteVisits5yrInspections,Ifea,StateCode,SDWDateLastIeaSt,GwSwCode,IndianCountry,ZipCodesServed,LeadAndCopperViol,FIPSCodes,SDWDateLastVisitEPA,Viopaccr,Vioremain,MaxScore,QtrsWithVio,VioFlag,RulesVio,PWSTypeDesc,SDWDateLastVisitLocal,Viortcfea,CitiesServed,Sansurvey5yr,PbViol,Viofeanot,CuAle,PopulationServedCount,Rc350Viol,MrFlag,SDWAContaminantsInViol3yr,OwnerDesc,PbAle,SDWDateLastFeaSt,OwnerTypeCode,PWSId,PWSActivityDesc,HealthFlag,PWSName,SeriousViolator,SiteVisits5yrAll,SDWA3yrComplQtrsHistory,PrimarySourceCode,TRIbalFlag,RulesVio3yr,QtrsWithSNC,PWSActivityCode,FeaFlag,CurrVioFlag,Viortcnofea,CuViol,OtherFlag,IeaFlag,NewVioFlg,SNCFlag,SDWAContaminantsInCurViol,SDWDateLastIea,Insp5yrFlag,PnFlag,Feas,SDWDateLastVisitState,SiteVisits5yrOther
08,No Violation,10/09/2008,10/09/2008,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=083090049,Ground water,,07/19/2016,CWS,,08/06/2007,,,MT,,GW,Y,,,30,07/19/2016,0,0,1,0,0,0,Community water system,,,,1,,,,150,,No,,Native American,,,N,083090049,Active,No,AGNES LEGGINS,No,1,____________U,GW,1,0,0,A,0,0,,,No,0,No,0,,08/06/2007,1,No,,,1
08,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=084690481,Surface water purchased,2456=Total Haloacetic Acids (HAA5); 2950=TTHM; 3100=Coliform (TCR); 5000=Lead and Copper Rule,10/04/2016,CWS,,05/02/2012,,,SD,,SW,Y,,,46,10/04/2016,3,0,1,6,1,0,Community water system,,,,1,,,,420,,No,,Native American,,,N,084690481,Active,No,ALLEN WATER SYSTEM,No,1,VVVVVV______U,SWP,1,1,0,A,0,0,3,,No,0,No,0,,05/02/2012,1,No,,,1
08,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=084690466,Surface water purchased,5000=Lead and Copper Rule,09/06/2017,CWS,,03/30/2011,,,SD,,SW,Y,,,46,09/06/2017,1,0,1,4,1,0,Community water system,,,,2,,,,300,,No,,Native American,,,N,084690466,Active,No,AMERICAN HORSE SCHOOL,No,2,__VVVV______U,SWP,1,1,0,A,0,0,1,,No,0,No,0,,03/30/2011,1,No,,,2
08,In Violation,11/09/2004,11/09/2004,2,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=085690004,Ground water,0700=Groundwater Rule; 1038=Nitrate-Nitrite; 2456=Total Haloacetic Acids (HAA5); 2950=TTHM,07/30/2018,CWS,,07/08/2014,,1,WY,,GW,Y,,,56,07/30/2018,6,6,1,10,1,2,Community water system,,,,3,,,,3100,,Yes,0700=Groundwater Rule; 2456=Total Haloacetic Acids (HAA5); 2950=TTHM,Native American,,,N,085690004,Active,Yes,ARAPAHOE COMM WATER SYSTEM,No,3,__VVVVVVVVVVU,GW,1,2,0,A,0,1,,,No,1,No,0,0700=Groundwater Rule,07/08/2014,1,No,,,3
08,Serious Violator,,,3,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=085690008,Ground water,0700=Groundwater Rule; 2456=Total Haloacetic Acids (HAA5); 2950=TTHM,08/02/2018,CWS,,08/09/2007,,,WY,,GW,Y,,,56,08/02/2018,11,11,1,12,1,2,Community water system,,,,2,,,,650,,Yes,0700=Groundwater Rule; 2456=Total Haloacetic Acids (HAA5); 2950=TTHM,Native American,,,N,085690008,Active,Yes,ARAPAHOE INDUSTRIAL PARK,Yes,2,VVVVVVVVSSSSU,GW,1,2,4,A,0,1,,,No,0,No,1,0700=Groundwater Rule,08/09/2007,1,No,,,2
08,In Violation,10/07/2016,10/07/2016,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=083090027,Ground water,3100=Coliform (TCR); 8000=Revised Total Coliform Rule,05/02/2018,CWS,,09/17/2015,,2,MT,,GW,Y,,,30,05/02/2018,30,10,1,12,1,1,Community water system,,,,2,,10,,90,,No,8000=Revised Total Coliform Rule,Native American,,,N,083090027,Active,Yes,ARLEE,No,3,VVVVVVVVVVVVU,GW,1,2,0,A,1,1,20,,No,1,No,0,,09/17/2015,1,No,1,,3
08,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=083090061,Ground water,0700=Groundwater Rule; 3014=E. COLI; 3100=Coliform (TCR); 8000=Revised Total Coliform Rule,06/08/2016,CWS,,02/28/2015,,3,MT,,GW,Y,,,30,06/08/2016,14,0,1,5,1,0,Community water system,,,,1,,,,265,,No,8000=Revised Total Coliform Rule,Native American,,,N,083090061,Active,No,ASHLAND COMMUNITY WATER SYSTEM,No,1,VVVV_V______U,GW,1,2,0,A,0,0,14,,No,1,No,0,,02/28/2015,1,No,,,1
08,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=083090050,Surface water,"2920=CARBON, TOTAL; 8000=Revised Total Coliform Rule",08/25/2015,CWS,,07/22/2013,,,MT,,SW,Y,,,30,08/25/2015,26,0,1,1,1,0,Community water system,,,,1,,,2,1766,,No,8000=Revised Total Coliform Rule,Native American,1,,N,083090050,Active,No,ASSINIBOINE & SIOUX RURAL WATER SYSTEM,No,1,________V___U,SW,1,1,0,A,0,0,26,,No,0,No,0,,07/22/2013,1,No,,,1
08,In Violation,03/30/2017,03/30/2017,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=083090001,Ground water,3100=Coliform (TCR); 7000=Consumer Confidence Rule; 8000=Revised Total Coliform Rule,06/07/2017,CWS,,11/26/2018,,3,MT,,GW,Y,,,30,06/07/2017,28,6,1,6,1,2,Community water system,,10,,2,,,2,60,,No,7000=Consumer Confidence Rule; 8000=Revised Total Coliform Rule,Native American,,,N,083090001,Active,Yes,BABB WATER SYSTEM,No,4,____VV__VVVVU,GW,1,2,0,A,1,1,12,,Yes,1,No,0,7000=Consumer Confidence Rule; 8000=Revised Total Coliform Rule,11/26/2018,1,No,1,,4
08,In Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=083090004,Ground water,3100=Coliform (TCR); 5000=Lead and Copper Rule; 7000=Consumer Confidence Rule; 8000=Revised Total Coliform Rule,06/07/2017,CWS,,11/26/2018,,1,MT,,GW,Y,,,30,06/07/2017,4,2,1,9,1,2,Community water system,,,,2,,,,120,,Yes,5000=Lead and Copper Rule; 7000=Consumer Confidence Rule; 8000=Revised Total Coliform Rule,Native American,,,N,083090004,Active,No,BEDROCKBABB WATER SYSTEM,No,2,___VVVVVVVVVU,GW,1,3,0,A,0,1,2,,Yes,1,No,0,5000=Lead and Copper Rule; 7000=Consumer Confidence Rule,11/26/2018,1,No,,,2
08,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=083890023,Ground water,,08/02/2016,CWS,,01/17/2013,,,ND,,GW,Y,,,38,08/02/2016,0,0,1,0,0,0,Community water system,,,,1,,,,13500,,No,,Native American,,,N,083890023,Active,No,BELCOURT-TURTLE MTN RURAL WATER SYSTEM,No,1,____________U,GW,1,0,0,A,0,0,,,No,0,No,0,,01/17/2013,1,No,,,1
