EPARegion,SNC,SDWDateLastFeaEPA,SDWDateLastFea,SignificantDeficiencyCount,DfrUrl,PrimarySourceDesc,SDWAContaminants,SDWDateLastVisit,PWSTypeCode,CountiesServed,SDWDateLastIeaEPA,SiteVisits5yrInspections,Ifea,StateCode,SDWDateLastIeaSt,GwSwCode,IndianCountry,ZipCodesServed,LeadAndCopperViol,FIPSCodes,SDWDateLastVisitEPA,Viopaccr,Vioremain,MaxScore,QtrsWithVio,VioFlag,RulesVio,PWSTypeDesc,SDWDateLastVisitLocal,Viortcfea,CitiesServed,Sansurvey5yr,PbViol,Viofeanot,CuAle,PopulationServedCount,Rc350Viol,MrFlag,SDWAContaminantsInViol3yr,OwnerDesc,PbAle,SDWDateLastFeaSt,OwnerTypeCode,PWSId,PWSActivityDesc,HealthFlag,PWSName,SeriousViolator,SiteVisits5yrAll,SDWA3yrComplQtrsHistory,PrimarySourceCode,TRIbalFlag,RulesVio3yr,QtrsWithSNC,PWSActivityCode,FeaFlag,CurrVioFlag,Viortcnofea,CuViol,OtherFlag,IeaFlag,NewVioFlg,SNCFlag,SDWAContaminantsInCurViol,SDWDateLastIea,Insp5yrFlag,PnFlag,Feas,SDWDateLastVisitState,SiteVisits5yrOther
07,In Violation,02/08/2017,02/08/2017,2,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=070000017,Ground water,0700=Groundwater Rule; 3100=Coliform (TCR),07/21/2016,NTNCWS,,03/28/2016,,14,IA,,GW,Y,,,19,07/21/2016,27,0,1,12,1,1,Non-Transient non-community system,,5,,1,,,,919,,Yes,,Native American,1,,N,070000017,Active,No,BLACKBIRD BEND CASINO,No,4,VVVVVVVVVVVVU,GW,1,2,0,A,1,1,22,,No,1,No,0,,03/28/2016,1,No,1,,4
07,No Violation,,,3,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=070000008,Ground water,1040=Nitrate; 3100=Coliform (TCR); 7000=Consumer Confidence Rule; 8000=Revised Total Coliform Rule,12/13/2016,CWS,,12/19/2017,,10,KS,,GW,Y,,,20,12/13/2016,18,0,1,5,1,0,Community water system,,,,1,,,1,690,,No,,Native American,,,N,070000008,Active,No,IOWA TRIBE OF KS & NE,No,5,VV____VV__V_U,GW,1,3,0,A,0,0,18,,No,1,No,0,,12/19/2017,1,No,,,5
07,In Violation,02/26/2010,02/26/2010,11,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=070000002,Surface water,0200=Surface Water Treatment Rule; 0300=Interim Enhanced Surfsce Water Treatment Rule; 2050=Atrazine; 2456=Total Haloacetic Acids (HAA5); 2950=TTHM; 3100=Coliform (TCR); 8000=Revised Total Coliform Rule,07/25/2017,CWS,,01/31/2018,,40,KS,,SW,Y,,,20,07/25/2017,98,1,1,12,1,2,Community water system,,,,1,,1,,1769,,Yes,0200=Surface Water Treatment Rule; 0300=Interim Enhanced Surfsce Water Treatment Rule; 2050=Atrazine; 8000=Revised Total Coliform Rule,Native American,,,N,070000002,Active,No,KICKAPOO TRIBAL WATERWORKS,No,24,SSSVVVVVVVVVU,SW,1,4,3,A,0,1,97,,No,1,No,0,0300=Interim Enhanced Surfsce Water Treatment Rule,01/31/2018,1,No,,,24
07,In Violation,10/27/2014,10/27/2014,14,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=070000007,Ground water,3100=Coliform (TCR); =Not applicable,04/25/2018,CWS,,10/27/2014,,5,NE,,GW,Y,,,31,04/25/2018,6,1,1,12,1,1,Community water system,,,,2,,1,,1800,,No,,Native American,,,N,070000007,Active,No,OMAHA TRIBE PWS,No,3,VVVVVVVVVVVVU,GW,1,1,0,A,1,1,5,,Yes,1,No,0,,10/27/2014,1,No,1,,3
07,In Violation,08/25/1999,08/25/1999,2,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=070000023,Ground water,0700=Groundwater Rule; 1038=Nitrate-Nitrite; 3014=E. COLI; 3100=Coliform (TCR); 7500=Public Notice,02/10/2016,TNCWS,,11/04/2016,2,15,NE,,GW,Y,,,31,02/10/2016,15,0,1,12,1,1,Transient non-community system,,,,1,,,,159,,Yes,,Native American,,,N,070000023,Active,No,PONY EXPRESS - ROSALIE,No,8,VVVVVVVVVVVVU,GW,1,2,0,A,0,1,15,,No,1,No,0,,11/04/2016,1,No,,,6
07,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=073121433,,,,CWS,,,,,NE,,,Y,,,31,,0,0,1,0,0,0,Community water system,,,,,,,,25,,No,,Native American,,,N,073121433,Active,No,POW WOW NORTH,No,,____________U,,0,0,0,A,0,0,,,No,0,No,0,,,0,No,,,
07,No Violation,,,2,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=070000003,Ground water,"1040=Nitrate; 2378=1,2,4-Trichlorobenzene; 2380=cis-1,2-Dichloroethylene; 2955=Xylenes, Total; 2964=DICHLOROMETHANE; 2968=o-Dichlorobenzene; 2969=p-Dichlorobenzene; 2976=Vinyl chloride; 2977=1,1-Dichloroethylene; 2979=trans-1,2-Dichloroethylene; 2980=1,2-Dichloroethane; 2981=1,1,1-Trichloroethane; 2982=Carbon tetrachloride; 2983=1,2-Dichloropropane; 2984=Trichloroethylene; 2985=1,1,2-Trichloroethane; 2987=Tetrachloroethylene; 2989=CHLOROBENZENE; 2990=Benzene; 2991=Toluene; 2992=Ethylbenzene; 2996=Styrene",07/19/2016,CWS,,06/20/2014,,4,IA,,GW,Y,,,19,07/19/2016,0,0,1,0,0,0,Community water system,,,,1,,,,4765,,No,,Native American,,,N,070000003,Active,No,SAC & FOX (MESKWAKI) IN IOWA,No,2,____________U,GW,1,0,0,A,0,0,,,No,1,No,0,,06/20/2014,1,No,,,2
07,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=070000013,Ground water purchased,3100=Coliform (TCR),07/25/2016,CWS,,11/16/2015,,1,KS,,GW,Y,,,20,07/25/2016,1,0,1,0,0,0,Community water system,,,,1,,,,51,,No,,Native American,,,N,070000013,Active,No,SAC & FOX - MISSOURI RIVER,No,3,____________U,GWP,1,0,0,A,0,0,1,,No,1,No,0,,11/16/2015,1,No,,,3
07,No Violation,,,8,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=070000004,Ground water,3100=Coliform (TCR); 8000=Revised Total Coliform Rule,04/24/2018,CWS,,08/22/2016,,6,NE,,GW,Y,,,31,04/24/2018,3,0,1,2,1,0,Community water system,,,,2,,,,2800,,No,,Native American,,,N,070000004,Active,No,SANTEE SIOUX TRIBE OF NEBRASKA,No,5,_VV_________U,GW,1,1,0,A,0,0,3,,No,1,No,0,,08/22/2016,1,No,,,5
07,No Violation,,,3,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=070000014,Ground water,2456=Total Haloacetic Acids (HAA5); 2950=TTHM,12/09/2015,NTNCWS,,07/28/1994,,,IA,,GW,Y,,,19,12/09/2015,0,0,1,0,0,0,Non-Transient non-community system,,,,1,,,,1940,,No,,Native American,,,N,070000014,Active,No,WINNAVEGAS CASINO,No,3,____________U,GW,1,0,0,A,0,0,,,No,0,No,0,,07/28/1994,1,No,,,3
07,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=073121434,,,,CWS,,,,,,,,Y,,,,,0,0,1,0,0,0,Community water system,,,,,,,,100,,No,,Native American,,,N,073121434,Active,No,WINNEBAGO TRIBE MISSION DRIVE,No,,____________U,,0,0,0,A,0,0,,,No,0,No,0,,,0,No,,,
07,No Violation,,,9,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=070000006,Ground water purchased,3100=Coliform (TCR); 5000=Lead and Copper Rule,09/23/2015,CWS,,12/10/2015,,3,NE,,GW,Y,,,31,09/23/2015,2,0,1,1,1,0,Community water system,,,,3,,,,80,,No,,Native American,,,N,070000006,Active,No,WINNEBAGO TRIBE POW WOW GROUNDS,No,13,V___________U,GWP,1,1,0,A,0,0,2,,No,1,No,0,,12/10/2015,1,No,,,13
