 UNCLE BILLS ,PA4140898,PA,Centre,,03,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=PA4140898
(THE NEW) CLIMAX ONE,PA5650896,PA,Westmoreland,,03,TNCWS,50,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=PA5650896
0HE EAST SIDE INN,PA3130361,PA,Carbon,,03,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=PA3130361
0PILLWAY CONCESSION,PA6201101,PA,Crawford,,03,TNCWS,100,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=PA6201101
0UICE HEAVEN AT HARVEST MOON,PA2451323,PA,Monroe,,03,TNCWS,50,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=PA2451323
1 2 3 SCOOPS,PA2401060,PA,Luzerne,,03,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=PA2401060
100 FIFTH AVE BLDG,PA5020937,PA,Allegheny,,03,NTNCWS,150,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=PA5020937
100F HALL FALLOWFIELD LODGE,PA6200811,PA,Crawford,,03,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=PA6200811
1097 STATE STREET LP,PA1460448,PA,Montgomery,,03,TNCWS,195,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=PA1460448
1483 NORTH CHARLOTTE STREET,PA1461180,PA,Montgomery,,03,TNCWS,50,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=PA1461180
151 MEMORIAL CONVENIENCE INC,PA2401072,PA,Luzerne,,03,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=PA2401072
1740 HOUSE,PA1090982,PA,Bucks,,03,TNCWS,50,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=PA1090982
1760 PUB N GRILLE,PA3390410,PA,Lehigh,,03,TNCWS,200,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=PA3390410
183 PLAZA,PA3540926,PA,Schuylkill,,03,TNCWS,50,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=PA3540926
1836 SALOON INC,PA2450899,PA,Monroe,,03,TNCWS,50,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=PA2450899
1900 BENEFICIAL ASSOC,PA3060650,PA,Berks,,03,TNCWS,100,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=PA3060650
