(INACTIVE) GREENBRIER GOLF COURSE,IA0533884,IA,Audubon,,07,TNCWS,300,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA0533884
11 FRAME BOWLING,IA3742868,IA,Greene,,07,TNCWS,60,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA3742868
2ND PLEASANT VIEW SUBDIVISION,IA9909305,IA,Wright,,07,TNCWS,47,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA9909305
3 AMIGOS,IA2985715,IA,Des Moines,,07,TNCWS,75,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA2985715
3 BRIDGES PK-MARSHALL CONSERVA,IA6469902,IA,Marshall,,07,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA6469902
30 CLUB,IA1415202,IA,Carroll,,07,TNCWS,32,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA1415202
34 SUPPER CLUB,IA6520770,IA,Mills,,07,TNCWS,75,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA6520770
34 TRAILER COURT,IA6500620,IA,Mills,,07,CWS,125,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA6500620
4 SEASONS RESTAURANT AND STATION,IA2718702,IA,Decatur,,07,TNCWS,100,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA2718702
4 WAY TAP,IA3158740,IA,Dubuque,,07,TNCWS,27,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA3158740
4161 NAPLES AVE SW,IA5225211,IA,Johnson,,07,TNCWS,53,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA5225211
4TH PUMPING PLANT PARK,IA2909903,IA,Des Moines,,07,TNCWS,31,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA2909903
4TH PUMPING PLT PK 2,IA2909909,IA,Des Moines,,07,TNCWS,31,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA2909909
61 DRIVE-IN THEATER,IA4950200,IA,Jackson,,07,TNCWS,87,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA4950200
61 DRIVE-IN THEATRE,IA2328801,IA,Clinton,,07,TNCWS,27,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA2328801
63-80 TRUCK PLAZA,IA7945710,IA,Poweshiek,,07,TNCWS,215,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA7945710
65 ONE STOP,IA3570202,IA,Franklin,,07,TNCWS,256,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA3570202
7 BRIDGES PK-BREMER CONSERVATI,IA0975912,IA,Bremer,,07,TNCWS,40,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA0975912
9 & 59 CLUB,IA7245789,IA,Osceola,,07,TNCWS,150,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA7245789
A & D COUNTRY KITCHEN,IA9260761,IA,Washington,,07,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA9260761
A & J TAVERN,IA2252751,IA,Clayton,,07,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA2252751
A&W FAMILY RESTAURANT,IA3218203,IA,Emmet,,07,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA3218203
AADC,IA3126342,IA,Dubuque,,07,CWS,2057,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA3126342
"AADC (JE-TAC, INC.)",IA3102303,IA,Dubuque,,07,CWS,150,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA3102303
AADC (MAPLE HILLS WATER CORPORATION),IA3100872,IA,Dubuque,,07,CWS,260,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA3100872
AB'S PLACE,IA4333702,IA,Harrison,,07,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA4333702
ABBY GROCERY,IA4453775,IA,Henry,,07,TNCWS,180,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA4453775
ABSOLUTE ENERGY LLC,IA6649801,IA,Mitchell,,07,NTNCWS,60,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA6649801
ABUNDANCE ECOVILLAGE,IA5131301,IA,Greene,,07,CWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA5131301
ACE MOBILE HOME PARK,IA3100629,IA,Dubuque,,07,CWS,29,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA3100629
ACKLEY CREEK PARK,IA3420499,IA,Floyd,,07,TNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA3420499
ACKLEY CREEK-FLOYD CONS.,IA3414902,IA,Floyd,,07,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA3414902
ACKLEY MUNICIPAL WATER WORKS,IA4201001,IA,Hardin,,07,CWS,1589,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA4201001
ACKWORTH,IA9103001,IA,Warren,,07,CWS,83,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA9103001
ACORN PARK GOLF & COUNTRY CLUB,IA6673201,IA,Mitchell,,07,TNCWS,52,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA6673201
ADA HAYDEN HERITAGE PARK,IA8503401,IA,Story,,07,TNCWS,82,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA8503401
ADAIR MUNICIPAL WATER SUPPLY,IA0105002,IA,Adair,,07,CWS,789,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA0105002
ADAIR-CASEY COMMUNITY SCHOOL,IA0105509,IA,Adair,,07,NTNCWS,350,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA0105509
ADAM'S COMPANY,IA3126814,IA,Dubuque,,07,TNCWS,40,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA3126814
ADAMS AND OLDEROG PROPERTIES,IA8222401,IA,Scott,,07,TNCWS,51,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA8222401
ADAMS CO HOME,IA0200900,IA,Adams,,07,CWS,40,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA0200900
ADEL MUNICIPAL WATER WORKS,IA2503003,IA,Dallas,,07,CWS,3682,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA2503003
ADEL SALES PAVILLION,IA2503201,IA,Dallas,,07,TNCWS,90,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA2503201
ADOLF MUNSON-CHICKASAW CONSERV,IA1970405,IA,Chickasaw,,07,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA1970405
AEROPLANE INN,IA7836201,IA,Pottawattamie,,07,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA7836201
AEROPLANE INN - INACTIVE,IA7822795,IA,Pottawattamie,,07,TNCWS,80,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA7822795
AFTON WATER SYSTEM,IA8803005,IA,Union,,07,CWS,917,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA8803005
AG PROCESSING (MANNING),IA1457101,IA,Carroll,,07,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA1457101
AG PROCESSING - REFINERY,IA9774003,IA,Woodbury,,07,NTNCWS,50,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA9774003
AG PROCESSING - SOY PLANT,IA9774002,IA,Woodbury,,07,NTNCWS,90,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA9774002
AG PROCESSING INC - ALGONA,IA5502101,IA,Kossuth,,07,NTNCWS,49,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA5502101
AGAPE CHRISTIAN FAMILY CHURCH,IA1716802,IA,Cerro Gordo,,07,TNCWS,208,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA1716802
AGENCY WATER WORKS,IA9003006,IA,Wapello,,07,CWS,638,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA9003006
AGRI STAR MEAT AND POULTRY LLC,IA0375180,IA,Allamakee,,07,NTNCWS,550,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA0375180
"AGRI-INDUSTRIES, AVON ELEVATOR",IA7727888,IA,Polk,,07,TNCWS,50,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA7727888
AGRICO CHEMICAL COMPANY,IA5625144,IA,Lee,,07,TNCWS,265,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA5625144
"AGRIPRO SEEDS, INC.",IA8503101,IA,Story,,07,NTNCWS,42,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA8503101
AGRIVISION EQUIPMENT GROUP (LAWTON),IA9743101,IA,Woodbury,,07,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA9743101
AINSWORTH 4 CORNERS RESTAURANT,IA9203760,IA,Washington,,07,TNCWS,400,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA9203760
AINSWORTH WATER WORKS,IA9203007,IA,Washington,,07,CWS,567,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA9203007
AIRLINE INN,IA3151201,IA,Dubuque,,07,TNCWS,53,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA3151201
AIRLINE MOTEL,IA0790700,IA,Black Hawk,,07,TNCWS,35,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA0790700
AIRLINER DINER,IA7048783,IA,Muscatine,,07,TNCWS,32,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA7048783
AIRPORT LAKE PARK-CHICKASAW CCB,IA1970410,IA,Chickasaw,,07,TNCWS,124,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA1970410
AIRPORT MOTEL AND TAVERN,IA3126717,IA,Dubuque,,07,TNCWS,125,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA3126717
AIRPORT NATIONAL PUBLIC GOLF COMPLEX,IA5715202,IA,Linn,,07,TNCWS,260,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA5715202
AIRPORT SUPER MARKET,IA5815713,IA,Louisa,,07,TNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA5815713
AJ SPIEGEL,IA4910203,IA,,,07,TNCWS,50,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA4910203
"AKRON, CITY OF",IA7509008,IA,Plymouth,,07,CWS,1486,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA7509008
AL'S CORNER OIL COMPANY,IA1415205,IA,Carroll,,07,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA1415205
ALBATON WESLEYAN CHURCH,IA9780835,IA,Woodbury,,07,TNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA9780835
ALBER'S PLOWBOY CLUB,IA3383201,IA,Fayette,,07,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA3383201
ALBERT CITY MUNI WATER SUPPLY,IA1103009,IA,Buena Vista,,07,CWS,711,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA1103009
ALBIA ELEMENTARY SCHOOLS,IA6868502,IA,Monroe,,07,TNCWS,108,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA6868502
ALBIA MUNICIPAL WATER WORKS,IA6803010,IA,Monroe,,07,CWS,3766,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA6803010
ALBION WATER DEPARTMENT,IA6403011,IA,Marshall,,07,CWS,505,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA6403011
ALBRECHT ACRES,IA3183401,IA,Dubuque,,07,TNCWS,27,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA3183401
ALBRECHT TAVERN,IA3643757,IA,Fremont,,07,TNCWS,50,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA3643757
ALBURNETT COMMUNITY SCHOOL,IA5784531,IA,Linn,,07,NTNCWS,106,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA5784531
ALBURNETT COMMUNITY SCHOOL DISTRICT,IA5704401,IA,Linn,,07,TNCWS,500,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA5704401
ALBURNETT WATER SUPPLY,IA5704012,IA,Linn,,07,CWS,673,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA5704012
ALCOA DAVENPORT WORKS,IA8222173,IA,Scott,,07,TNCWS,3000,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA8222173
ALCOA KELLY  COTTAGE,IA8278802,IA,Scott,,07,TNCWS,17,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA8278802
ALCOA-CRISSEY HOUSE,IA8278801,IA,Scott,,07,TNCWS,32,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=IA8278801
